gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3430006554	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/8/1b018b7b-c60b-4c9d-91ed-fcbeca127815_image.jpg	https://www.artportalen.se/Image/3519128					2021-08-01T00:00:00Z				© all rights reserved	Johan Olsson
3430006554	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/8/6d86c6dd-4e85-461d-ab8d-557f780b7023_image.jpg	https://www.artportalen.se/Image/3519133					2021-08-01T00:00:00Z				© all rights reserved	Johan Olsson
3430006554	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/8/73fcfa2d-2880-41d7-b5ff-10d944bed97b_image.jpg	https://www.artportalen.se/Image/3519132					2021-08-01T00:00:00Z				© all rights reserved	Johan Olsson
3430006554	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/8/d355a8dc-cf11-4d98-b88f-877ed388b289_image.jpg	https://www.artportalen.se/Image/3519129					2021-08-01T00:00:00Z				© all rights reserved	Johan Olsson
3429971109	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/7/e1b39da9-3287-4a7b-8416-d4211abfd8e8_image.jpg	https://www.artportalen.se/Image/3474916					2021-07-14T00:00:00Z				© all rights reserved	Martin Eriksson
3429816790	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/5/7a5a7a81-0bc1-4a21-974a-2335c43a4092_image.jpg	https://www.artportalen.se/Image/3323499					2021-05-08T00:00:00Z				© all rights reserved	Daniel Andersson
3429809832	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/10/194eff78-60c3-4bc0-8b75-368ef637ab43_image.jpg	https://www.artportalen.se/Image/3688518					2021-10-28T00:00:00Z				© all rights reserved	Lars Johnsson
3429809832	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/10/63fd5a19-d006-47d7-ba7b-051d1b684554_image.jpg	https://www.artportalen.se/Image/3688519					2021-10-28T00:00:00Z				© all rights reserved	Lars Johnsson
3429809832	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/10/cb5b182e-f24c-42aa-aacd-c96de22fb01d_image.jpg	https://www.artportalen.se/Image/3688520					2021-10-28T00:00:00Z				© all rights reserved	Lars Johnsson
3429678806	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/7/85b6fab1-c2ef-4cf3-b549-161e7e0a3ecf_image.jpg	https://www.artportalen.se/Image/3447336					2021-07-04T00:00:00Z				© all rights reserved	Gustaf Florenius
3429644097	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/7/415fed23-e653-4311-9d10-d81903b8fbf4_image.jpg	https://www.artportalen.se/Image/3476807					2021-07-15T00:00:00Z				© all rights reserved	N Borin
3429644097	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/7/623c3a3a-f134-480e-9d3e-79a6395759e5_image.jpg	https://www.artportalen.se/Image/3476808					2021-07-15T00:00:00Z				© all rights reserved	N Borin
3429644097	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/7/a23d4149-a661-4e1f-8365-a10c737a24c0_image.jpg	https://www.artportalen.se/Image/3476805					2021-07-15T00:00:00Z				© all rights reserved	N Borin
3429544023	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/8/d80f1ee3-8dab-428c-9b75-6129b22918fa_image.jpg	https://www.artportalen.se/Image/3555915					2021-08-16T00:00:00Z				© all rights reserved	Henrik Ehrenberg
3429541852	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/8/ef595d02-8647-405e-ac82-a46bae8a1f1f_image.jpg	https://www.artportalen.se/Image/3539491					2021-08-09T00:00:00Z				© all rights reserved	Karin Tageman
3429541852	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/8/d3af246b-d4a6-480d-92d9-16973d44c7e8_image.jpg	https://www.artportalen.se/Image/3539492					2021-08-09T00:00:00Z				© all rights reserved	Karin Tageman
3429536143	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/7/5acb104b-6357-4f49-ab2a-6a445dd37a44_image.jpg	https://www.artportalen.se/Image/3472284					2021-07-13T00:00:00Z				© all rights reserved	Cecilia Hall
3429417964	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/4c62d815-88d4-40e6-b6f6-ffbd838793f3_image.jpg	https://www.artportalen.se/Image/2774368					2020-04-12T00:00:00Z				© all rights reserved	Kerstin Anna-Lena Årdahl
3429417964	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/cf290bf0-1c72-43aa-b7fe-4d09c679fd2e_image.jpg	https://www.artportalen.se/Image/2774266					2020-04-12T00:00:00Z				© all rights reserved	Kerstin Anna-Lena Årdahl
3429417964	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/cdf07b08-2069-4949-9cfe-6b014e959f81_image.jpg	https://www.artportalen.se/Image/2774248					2020-04-12T00:00:00Z				© all rights reserved	Kerstin Anna-Lena Årdahl
3429417964	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/d0418aa4-2ca5-4dae-9fa4-0c2b40d61534_image.jpg	https://www.artportalen.se/Image/2774251					2020-04-12T00:00:00Z				© all rights reserved	Kerstin Anna-Lena Årdahl
3429408486	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/9/96eb507c-a5c0-44e4-9f07-522d32e8385c_image.jpg	https://www.artportalen.se/Image/2193196					2018-09-02T00:00:00Z				© all rights reserved	Viktor Bolin
3429408486	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/9/bc4e1ce3-eff5-4bee-84d5-c00dffd019d4_image.jpg	https://www.artportalen.se/Image/2193194					2018-09-02T00:00:00Z				© all rights reserved	Viktor Bolin
3429400100	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/2/092bb579-8426-4252-add5-e20b55f7ab41_image.jpg	https://www.artportalen.se/Image/3237667					2021-02-22T00:00:00Z				© all rights reserved	Peter Bäck
3429400100	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/2/d2f1b143-c710-4cb1-88ce-e96227e717ac_image.jpg	https://www.artportalen.se/Image/3237666					2021-02-22T00:00:00Z				© all rights reserved	Peter Bäck
3429400100	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/2/471b5195-3e12-4984-b748-5aed8c308b4f_image.jpg	https://www.artportalen.se/Image/3237664					2021-02-22T00:00:00Z				© all rights reserved	Peter Bäck
3429400100	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/2/cebb1674-4a27-4a68-b9f9-58340f75012d_image.jpg	https://www.artportalen.se/Image/3237663					2021-02-22T00:00:00Z				© all rights reserved	Peter Bäck
3429400100	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/2/82d174d0-762a-4149-9f3e-b091d7f65df0_image.jpg	https://www.artportalen.se/Image/3237665					2021-02-22T00:00:00Z				© all rights reserved	Peter Bäck
3429344995	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/5027335a-bd82-411c-a6ed-91112014cc1d_image.jpg	https://www.artportalen.se/Image/2774231					2020-04-12T00:00:00Z				© all rights reserved	Kerstin Anna-Lena Årdahl
3429344995	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/94cc536e-9740-422e-825b-a328c9ebf9aa_image.jpg	https://www.artportalen.se/Image/2774230					2020-04-12T00:00:00Z				© all rights reserved	Kerstin Anna-Lena Årdahl
3429344995	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/76ef71c0-399d-47af-a070-23d6b8b9a927_image.jpg	https://www.artportalen.se/Image/2774232					2020-04-12T00:00:00Z				© all rights reserved	Kerstin Anna-Lena Årdahl
3421874582	StillImage	image/jpeg	https://arter.dk/media/af04fcb3-3f0b-417d-93c1-ae0401042b95.jpg										http://creativecommons.org/licenses/by/4.0/	
3421874582	StillImage	image/jpeg	https://arter.dk/media/239c2db1-b36f-400f-acbf-ae0401041e15.jpg										http://creativecommons.org/licenses/by/4.0/	
3421874582	StillImage	image/jpeg	https://arter.dk/media/42d99378-c407-4b64-8fb3-ae0401042135.jpg										http://creativecommons.org/licenses/by/4.0/	
3421874582	StillImage	image/jpeg	https://arter.dk/media/0f9516b2-6463-4483-bcb0-ae040104281b.jpg										http://creativecommons.org/licenses/by/4.0/	
3421874582	StillImage	image/jpeg	https://arter.dk/media/dc6cfaf4-f683-4c3a-8937-ae04010423ff.jpg										http://creativecommons.org/licenses/by/4.0/	
3419621385	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/12/d5006009-481a-4fb1-b089-e227064a39f7_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Per-André Torper
3418869043	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/09/hukocr1ps4snr95y5vfnc7uzc1h9itva.jpg											
3418867028	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/01/e5ce942efe47438b182e95d1602d7415.jpg											
3418866036	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2015/09/68eb7752d5-1441900549506.jpg											
3418865100	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/08/syokriygicfjlbx7yf3yb3gnkww2bf79.jpg											
3418864216	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/a3330ec880-roadkill-2014-08-24-1120.jpg											
3416845430				https://naturgucker.net/?sprache=en&bild=2072036217										
3416845430				https://naturgucker.net/?sprache=en&bild=-1755282827										
3416845430				https://naturgucker.net/?sprache=en&bild=-1899814771										
3416845430				https://naturgucker.net/?sprache=en&bild=-2054045912										
3414555452	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/11/ba70abb6-cbc7-4091-9470-f5ef2105388c_image.jpg										© All rights reserved	Torborg Berge
3414280302	StillImage	image/jpeg	https://arter.dk/media/bc653e85-6952-4eb4-94cb-aded01159c2a.jpeg										http://creativecommons.org/licenses/by/4.0/	
3408587467	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/11/fae9c6c1-e297-40b4-824b-c22419693c92_image.jpg										© All rights reserved	Eirik Røtnes
3408587467	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/11/c894d499-405f-4fc8-a0bb-a3989fde37f6_image.jpg										© All rights reserved	Eirik Røtnes
3408490402	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/11/c05323c7-a3b9-4bb2-b9b4-0b4c7dd4a622_image.jpg										© All rights reserved	Else K. Heinonen Andersen
3400496499	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/11/5a9ea41a-339a-4f53-b536-f9400e349cfd_image.jpg										© All rights reserved	Per Morten  Selle
3399680429				https://naturgucker.net/?sprache=en&bild=-660077592										
3396828399	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/11/b031136e-2a14-4ece-b56f-71abc1bc0ca8_image.jpg										© All rights reserved	Sissel Nygaard
3396777387	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/10/88480d91-01b9-424c-bd2a-1cec03e597ff_image.jpg										© All rights reserved	Torborg Berge
3389498383				https://naturgucker.net/?sprache=en&bild=1204485511										
3389397564				https://naturgucker.net/?sprache=en&bild=756460994										
3389397564				https://naturgucker.net/?sprache=en&bild=1023256657										
3389397564				https://naturgucker.net/?sprache=en&bild=1913217404										
3389352485				https://naturgucker.net/?sprache=en&bild=-313323947										
3389352485				https://naturgucker.net/?sprache=en&bild=-459483392										
3389152817				https://naturgucker.net/?sprache=en&bild=-2145737272										
3389152817				https://naturgucker.net/?sprache=en&bild=-721345050										
3389152817				https://naturgucker.net/?sprache=en&bild=1438251918										
3389116721				https://naturgucker.net/?sprache=en&bild=-211886265										
3389116721				https://naturgucker.net/?sprache=en&bild=-399083343										
3389116721				https://naturgucker.net/?sprache=en&bild=733538459										
3388931762				https://naturgucker.net/?sprache=en&bild=-2111248042										
3388834467				https://naturgucker.net/?sprache=en&bild=-168499102										
3388834467				https://naturgucker.net/?sprache=en&bild=-1049392451										
3388834467				https://naturgucker.net/?sprache=en&bild=1127803079										
3388452072				https://naturgucker.net/?sprache=en&bild=-1463826268										
3388452072				https://naturgucker.net/?sprache=en&bild=-549948092										
3388391128				https://naturgucker.net/?sprache=en&bild=1990327359										
3388391128				https://naturgucker.net/?sprache=en&bild=-1193762623										
3388391128				https://naturgucker.net/?sprache=en&bild=-2047525373										
3388272519				https://naturgucker.net/?sprache=en&bild=1097915006										
3388153902				https://naturgucker.net/?sprache=en&bild=147158827										
3387652414				https://naturgucker.net/?sprache=en&bild=-1038990176										
3387652414				https://naturgucker.net/?sprache=en&bild=76692287										
3386707378	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/10/5b5f5d2c-9481-4dc5-8d8f-56c864b10d02_image.jpg										© All rights reserved	Jon Arne Wilhelmsen
3386707378	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/10/d948b1ed-231e-40fc-bfec-ba70ab575d06_image.jpg										© All rights reserved	Jon Arne Wilhelmsen
3386707378	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/10/2de299f0-afc5-48ac-b59d-2f699232c98a_image.jpg										© All rights reserved	Jon Arne Wilhelmsen
3386658381	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/10/7039119c-c8c1-4440-81bd-aae90cafa193_image.jpg										© All rights reserved	Eli Gates
3386534473	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/10/209eae04-c029-4be9-a3ea-07bc7d87ffcd_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Terje O. Nordvik
3385294821	StillImage	image/jpeg	https://arter.dk/media/44101883-4583-473a-8748-ad8d0074877f.jpg										http://creativecommons.org/licenses/by/4.0/	
3385294150	StillImage	image/png	https://arter.dk/media/2df55341-c3e2-405d-8e12-adb201597f49.png										http://creativecommons.org/licenses/by/4.0/	
3385294150	StillImage	image/png	https://arter.dk/media/440ba1ea-dfe0-475d-ba11-adb2015979da.png										http://creativecommons.org/licenses/by/4.0/	
3385294150	StillImage	image/png	https://arter.dk/media/c167b864-dfd3-44df-8d57-adb201598505.png										http://creativecommons.org/licenses/by/4.0/	
3385294150	StillImage	image/png	https://arter.dk/media/21e53d41-7311-4a22-9f8e-adb201598aaa.png										http://creativecommons.org/licenses/by/4.0/	
3382362459	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/10/4df9035f-435a-497d-ad73-3b5b9dc88f96_image.jpg										© All rights reserved	Thorleif Thorsen
3382352467	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/10/bf1994e6-c293-4f5a-94d2-79d9eb5b53d7_image.jpg										http://creativecommons.org/licenses/by/4.0/	Morten Kleiva
3358014332	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/f3a31e27-89a6-4050-8088-af4dbde0dd3b_image.jpg										© All rights reserved	Sindre Kolstad Valan
3353324427	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/5d25a386-8ed1-49f8-a14a-255c47a3d75a_image.jpg										© All rights reserved	Pål  Gisle
3353322382	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/3c035295-9825-4728-abc6-bf317a58c8b9_image.jpg										© All rights reserved	Harry Tangen
3353248412	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/cfbb7273-a76c-49c2-8da9-0cb8f1def940_image.jpg										© All rights reserved	Thorleif Thorsen
3353240421	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/f2a5bfa5-2c37-46f2-be20-04f6195b64ae_image.jpg										© All rights reserved	Thorleif Thorsen
3353190457	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/8b021b7a-eb86-4965-8b62-1c74b55a62c8_image.jpg										© All rights reserved	Thorleif Thorsen
3353172352	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/28c100b4-0fba-4774-afc2-cb55b8d58519_image.jpg										© All rights reserved	Morten Rask Arnesen
3353172352	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/a6105b9d-41d8-4b71-9160-a52c33a6f99b_image.jpg										© All rights reserved	Morten Rask Arnesen
3345037325	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/139c87c5-1e03-4a62-9da9-c507754fb885_image.jpg			Bestemt via artsorakelet							http://creativecommons.org/licenses/by-nc-sa/4.0/	Kristoffer Bøhn
3342173373	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/9b876fdf-a952-4ee0-83fd-edc691ceca4c_image.jpg										© All rights reserved	Elias Landsverk
3342026319	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/19c24dcd-131f-4337-a021-f4ba0486886e_image.jpg										© All rights reserved	Trude Starholm
3338818610	StillImage	image/jpeg	https://arter.dk/media/ebd3f284-737b-4d06-a4b6-ad8d00dcc84d.jpg										http://creativecommons.org/licenses/by/4.0/	
3338818610	StillImage	image/jpeg	https://arter.dk/media/face2055-ac3a-44b9-8796-ad8d00dcba0d.jpg										http://creativecommons.org/licenses/by/4.0/	
3338818610	StillImage	image/jpeg	https://arter.dk/media/ac10b4ac-8ef6-4558-96b9-ad8d00dcbfd6.jpg										http://creativecommons.org/licenses/by/4.0/	
3338583363	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/bc228f26-5c0b-442b-aa7f-f54b2ce79557_image.jpg										© All rights reserved	Thorleif Thorsen
3338560481	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/21879e75-a3b3-4108-a842-16eafec01a70_image.jpg										© All rights reserved	Thorleif Thorsen
3338527423	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/f15e4aa9-eba0-4b76-9d1b-2d817cbb5978_image.jpg										© All rights reserved	Thorleif Thorsen
3338493409	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/80555015-2171-4085-a655-de5edd4db72e_image.jpg										http://creativecommons.org/licenses/by/4.0/	Siri Langen
3338493409	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/47eec597-4aac-4225-9299-785fd85134c1_image.jpg										http://creativecommons.org/licenses/by/4.0/	Siri Langen
3335734515	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/6334cef4-a44d-4dd3-96e8-ed148ec1e89f_image.jpg										© All rights reserved	Jørgen Lønø
3335734515	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/7129e4cc-3c89-4ed6-a5c2-b03cdb5bdc4b_image.jpg										© All rights reserved	Jørgen Lønø
3335734483	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/c3d9ff3f-0d81-4481-870a-0f9480f92a05_image.jpg										© All rights reserved	Thorleif Thorsen
3335685312	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/98503d95-7647-434b-9791-896f2ae2e714_image.jpg										© All rights reserved	Bjørn Lie Fostad
3335599406	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/af075d7e-c3a8-486f-a0a1-5bcdc6d225f4_image.jpg										© All rights reserved	Thorleif Thorsen
3332655494	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/b11f3d22-78dd-4628-a362-16eade097e7f_image.jpg										© All rights reserved	Thorleif Thorsen
3332655494	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/fa6f78cb-0cac-46f4-8821-5649b2936850_image.jpg										© All rights reserved	Thorleif Thorsen
3332655494	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/5cd3e04f-8961-4ada-b8dc-7bb26e493c16_image.jpg										© All rights reserved	Thorleif Thorsen
3332653321	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/050416b7-b5a4-450a-bc5c-0ba333b222cc_image.jpg										© All rights reserved	Eirik Røtnes
3332653321	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/74912d45-61fd-42f7-ae9a-30ef45cb6994_image.jpg										© All rights reserved	Eirik Røtnes
3332653321	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/094c46d9-0c90-4997-83b9-195b62579a59_image.jpg										© All rights reserved	Eirik Røtnes
3332653321	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/8ba47ec3-8476-477e-a0d8-9bb7368d5550_image.jpg										© All rights reserved	Eirik Røtnes
3332653321	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/f2e78cff-b782-42c1-b2da-4e27dd66eee8_image.jpg										© All rights reserved	Eirik Røtnes
3332653321	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/5fd53be3-07a8-4772-9710-8c67cd4c5bca_image.jpg										© All rights reserved	Eirik Røtnes
3332653321	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/fa7c8fa1-8edf-4530-8a05-7eb6d727d7dc_image.jpg										© All rights reserved	Eirik Røtnes
3332653321	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/2638a5c4-52f9-4c21-bfcb-a46c362eed9f_image.jpg										© All rights reserved	Eirik Røtnes
3332653321	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/ad901753-5398-41c4-9a65-6cb4efaa45e0_image.jpg										© All rights reserved	Eirik Røtnes
3332649449	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/2525b5bd-a4b9-4d01-b738-1bdfb7815fe1_image.jpg										© All rights reserved	Thorleif Thorsen
3332647391	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/7cd5ccc5-5807-47d8-9b08-7811b6b8126c_image.jpg										© All rights reserved	Thorleif Thorsen
3332622373	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/333def81-1bcb-442d-bda5-c4efb1f6e4df_image.jpg										© All rights reserved	Thorleif Thorsen
3332602334	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/8/2b9e4129-3e04-4819-9934-e36ef394c09a_image.jpg										© All rights reserved	Ronny Sætherhaug
3331492130	StillImage	image/jpeg	https://arter.dk/media/1ded375b-ffdd-45b3-aa71-ad7500da984b.jpg										http://creativecommons.org/licenses/by/4.0/	
3331492130	StillImage	image/jpeg	https://arter.dk/media/d5165938-2ad4-4602-a38a-ad7500da999a.jpg										http://creativecommons.org/licenses/by/4.0/	
3328792811	StillImage	image/jpeg	https://arter.dk/media/a0937738-05c5-4b28-9441-ad7300969155.jpg										http://creativecommons.org/licenses/by/4.0/	
3327119510	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/21e19f69-08d3-41b5-9d13-e4278298f85b_image.jpg										© All rights reserved	Harald Misund
3327119510	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/5aeec11a-f0e1-47d9-8505-e0ad84769704_image.jpg										© All rights reserved	Harald Misund
3327102320	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/a52debd8-dd75-413f-9ca8-d399aeb0a109_image.jpg										© All rights reserved	Thorleif Thorsen
3323938424	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/70d336c3-2be1-431f-908f-098cc94b27ad_image.jpg										© All rights reserved	Thorleif Thorsen
3323938424	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/9bb2cfd1-d045-4ff9-ab40-22a660d1d2e1_image.jpg										© All rights reserved	Thorleif Thorsen
3323938424	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/a5bf274e-aa30-4d05-977f-2c77d3110157_image.jpg										© All rights reserved	Thorleif Thorsen
3323927487	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/6c918c2f-b0f3-4aeb-abe4-1fb5956efd10_image.jpg			Bestemt via artsorakelet							© All rights reserved	Thorleif Thorsen
3323927487	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/966d4b02-4b85-478a-90e2-4069c8aa84c6_image.jpg			Bestemt via artsorakelet							© All rights reserved	Thorleif Thorsen
3313576433	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/1464a536-c3c9-44be-a7ba-8a0e2abcbbbe_image.jpg										© All rights reserved	Thorleif Thorsen
3313494521	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/6/707c8985-ed4a-4200-b210-920137af58e9_image.jpg										© All rights reserved	Thorleif Thorsen
3309954350	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/6/de152e8b-1bc4-491e-9022-ab7bcde78484_image.jpg										© All rights reserved	Jan Alsvik
3309938490	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/6/6d12892f-b40d-4155-bbb4-0cfcba6979ce_image.jpg										© All rights reserved	Jan Alsvik
3309868351	StillImage	image/jpeg	https://arter.dk/media/12e5b130-ad53-485f-80e3-ad3a0097dcd6.jpg										http://creativecommons.org/licenses/by/4.0/	
3303299368	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/6/93c3fcdb-6480-4000-999a-77542e1424d6_image.jpg										© All rights reserved	Tommy Øvstebø
3303229905	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/5/3ca4549b-79cb-4e12-8912-e57dd75292a6_image.jpg										© All rights reserved	Terje Rasmussen
3303218908	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/5/052e8b4c-d165-4bbe-bc47-54565438049b_image.jpg										© All rights reserved	Eirik Røtnes
3303114337	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/6/d9816f3d-f45f-412e-8dfb-9305c3fcc2ac_image.jpg										© All rights reserved	Thorleif Thorsen
3303113874	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/11/2a414df7-9ea5-4dbc-8535-57aa6851269a_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Pål Klevan
3128515916	StillImage	image/jpeg	https://arter.dk/media/ca71e7a8-a9cf-4f0b-9be6-ad3d00ad101a.jpg										http://creativecommons.org/licenses/by/4.0/	
3128515916	StillImage	image/jpeg	https://arter.dk/media/e302f7b2-99a5-45b8-a033-ad3d00ad0c5d.jpg										http://creativecommons.org/licenses/by/4.0/	
3128515359	StillImage	image/jpeg	https://arter.dk/media/4998aefe-27a8-4767-8630-ad340141dae8.jpg										http://creativecommons.org/licenses/by/4.0/	
3110497618	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/5/b5908924-9ccc-4774-a333-2894988f2880_image.jpg			Foto: Hege Martinsen							© All rights reserved	Trude Starholm
3096533340	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2021/4/5d1addc1-2d24-4f0e-9868-8579d1d11c9f_image.jpg	https://www.artportalen.se/Image/3297090					2021-04-21T00:00:00Z				© all rights reserved	Arne Andersson
